0.534963	0.534963	1
1.140315	1.140315	2
1.398411	1.398411	3
1.806672	1.806672	4
2.186777	2.186777	5
2.210241	2.210241	6
2.627887	2.627887	7
2.998607	2.998607	8
3.284859	3.284859	9
3.411561	3.411561	10
3.417426	3.417426	11
3.744739	3.744739	12
4.570646	4.570646	13
5.197116	5.197116	14
5.213540	5.213540	15
5.441134	5.441134	16
5.882244	5.882244	17
6.351509	6.351509	18
6.541562	6.541562	19
7.017866	7.017866	20
7.604448	7.604448	21
7.902432	7.902432	22
8.202762	8.202762	23
8.998167	8.998167	24
9.216375	9.216375	25
9.427545	9.427545	26
9.493242	9.493242	27
9.697373	9.697373	28
10.206526	10.206526	29
10.420042	10.420042	30
10.959697	10.959697	31
11.820799	11.820799	32
12.111744	12.111744	33
12.559892	12.559892	34
13.221557	13.221557	35
13.906685	13.906685	36
14.749016	14.749016	37
14.964878	14.964878	38
14.983649	14.983649	39
15.232360	15.232360	40
15.258169	15.258169	41
15.715703	15.715703	42
17.130539	17.130539	43
17.745277	17.745277	44
18.069070	18.069070	45
18.984138	18.984138	46
19.270390	19.270390	47
20.143224	20.143224	48
20.621875	20.621875	49
21.260076	21.260076	50
22.095368	22.095368	51
22.381620	22.381620	52
22.402737	22.402737	53
22.914237	22.914237	54
23.421044	23.421044	55
23.618135	23.618135	56
23.632213	23.632213	57
23.864500	23.864500	58
24.429965	24.429965	59
