0.000000	0.000000	4969
4.601458	4.601458	4970
11.421477	11.421477	4971
15.365584	15.365584	4972
18.529087	18.529087	4973
21.487167	21.487167	4974
24.116572	24.116572	4975
26.992483	26.992483	4976
30.813337	30.813337	4977
34.757444	34.757444	4978
38.619382	38.619382	4979
42.193729	42.193729	4980
45.932414	45.932414	4981
48.972663	48.972663	4982
52.505926	52.505926	4983
55.546175	55.546175	4984
58.874016	58.874016	4985
62.119687	62.119687	4986
64.214994	64.214994	4987
66.680061	66.680061	4988
69.062959	69.062959	4989
71.692364	71.692364	4990
74.609360	74.609360	4991
77.238764	77.238764	4992
79.662747	79.662747	4993
82.456490	82.456490	4994
85.661077	85.661077	4995
88.372650	88.372650	4996
90.550126	90.550126	4997
93.672544	93.672544	4998
96.343033	96.343033	4999
98.274002	98.274002	5000
105.669203	105.669203	5001
107.559088	107.559088	5002
110.393915	110.393915	5003
114.831036	114.831036	5004
117.255018	117.255018	5005
121.445632	121.445632	5006
124.280459	124.280459	5007
128.429988	128.429988	5008
131.388069	131.388069	5009
134.674824	134.674824	5010
137.715074	137.715074	5011
141.125083	141.125083	5012
144.987021	144.987021	5013
149.958240	149.958240	5014
153.080658	153.080658	5015
156.860427	156.860427	5016
160.147183	160.147183	5017
164.337797	164.337797	5018
167.829975	167.829975	5019
171.815167	171.815167	5020
175.348429	175.348429	5021
179.949887	179.949887	5022
182.825799	182.825799	5023
187.797017	187.797017	5024
191.165942	191.165942	5025
194.904627	194.904627	5026
197.944876	197.944876	5027
201.683561	201.683561	5028
205.298993	205.298993	5029
211.872505	211.872505	5030
214.666247	214.666247	5031
219.390959	219.390959	5032
220.787830	220.787830	5033
222.472292	222.472292	5034
224.238924	224.238924	5035
226.909413	226.909413	5036
229.045804	229.045804	5037
231.058942	231.058942	5038
232.620151	232.620151	5039
235.085218	235.085218	5040
236.399921	236.399921	5041
237.468116	237.468116	5042
239.070410	239.070410	5043
243.137770	243.137770	5044
244.616811	244.616811	5045
250.163211	250.163211	5046
251.765505	251.765505	5047
256.859976	256.859976	5048
258.256848	258.256848	5049
264.378431	264.378431	5050
266.103977	266.103977	5051
271.609294	271.609294	5052
273.047249	273.047249	5053
278.100637	278.100637	5054
279.867268	279.867268	5055
287.098131	287.098131	5056
288.577171	288.577171	5057
294.657670	294.657670	5058
296.136710	296.136710	5059
301.683110	301.683110	5060
316.227005	316.227005	5061
323.211362	323.211362	5062
332.825123	332.825123	5063
343.096235	343.096235	5064
352.956503	352.956503	5065
363.350869	363.350869	5066
375.922710	375.922710	5067
388.699974	388.699974	5068
397.615299	397.615299	5069
407.229060	407.229060	5070
415.569204	415.569204	5071
427.442609	427.442609	5072
439.891198	439.891198	5073
451.312674	451.312674	5074
459.159804	459.159804	5075
468.855734	468.855734	5076
478.058651	478.058651	5077
486.727470	486.727470	5078
498.518707	498.518707	5079
504.845712	504.845712	5080
509.611508	509.611508	5081
515.527669	515.527669	5082
521.238407	521.238407	5083
528.797946	528.797946	5084
535.124951	535.124951	5085
540.424845	540.424845	5086
552.257166	552.257166	5087
558.091158	558.091158	5088
567.088652	567.088652	5089
573.086982	573.086982	5090
584.590628	584.590628	5091
588.986664	588.986664	5092
596.135358	596.135358	5093
601.435252	601.435252	5094
610.021902	610.021902	5095
613.924924	613.924924	5096
619.265903	619.265903	5097
626.825441	626.825441	5098
632.823771	632.823771	5099
639.068607	639.068607	5100
648.107186	648.107186	5101
653.941178	653.941178	5102
661.788308	661.788308	5103
665.485908	665.485908	5104
671.977251	671.977251	5105
676.250034	676.250034	5106
684.508008	684.508008	5107
688.328862	688.328862	5108
696.627921	696.627921	5109
703.653361	703.653361	5110
711.336153	711.336153	5111
718.074003	718.074003	5112
732.494645	732.494645	5113
740.465028	740.465028	5114
743.916122	743.916122	5115
754.310487	754.310487	5116
759.117368	759.117368	5117
769.922578	769.922578	5118
773.948854	773.948854	5119
783.685868	783.685868	5120
788.492749	788.492749	5121
798.681692	798.681692	5122
802.379293	802.379293	5123
810.637267	810.637267	5124
815.197641	815.197641	5125
823.414531	823.414531	5126
826.824540	826.824540	5127
836.068541	836.068541	5128
840.382408	840.382408	5129
849.297734	849.297734	5130
852.707743	852.707743	5131
861.746322	861.746322	5132
865.690429	865.690429	5133
874.893346	874.893346	5134
879.371551	879.371551	5135
888.245792	888.245792	5136
