0.953508	0.953508	1
1.597771	1.597771	2
1.642869	1.642869	3
2.035869	2.035869	4
2.370886	2.370886	5
2.796099	2.796099	6
3.053804	3.053804	7
3.736722	3.736722	8
4.342329	4.342329	9
4.606477	4.606477	10
4.632247	4.632247	11
5.115444	5.115444	12
5.321608	5.321608	13
6.030297	6.030297	14
6.455510	6.455510	15
6.738986	6.738986	16
7.048232	7.048232	17
7.821347	7.821347	18
8.098380	8.098380	19
8.149921	8.149921	20
8.697544	8.697544	21
9.045445	9.045445	22
9.425560	9.425560	23
9.464216	9.464216	24
9.908757	9.908757	25
10.243774	10.243774	26
10.385511	10.385511	27
10.939577	10.939577	28
11.699807	11.699807	29
12.150791	12.150791	30
12.189446	12.189446	31
12.524463	12.524463	32
13.142955	13.142955	33
13.336234	13.336234	34
13.407103	13.407103	35
13.877414	13.877414	36
14.148004	14.148004	37
14.499127	14.499127	38
14.521677	14.521677	39
14.734283	14.734283	40
14.979103	14.979103	41
15.085406	15.085406	42
15.629808	15.629808	43
16.080792	16.080792	44
16.441579	16.441579	45
16.802366	16.802366	46
