0.638700	0.638700	1
0.958050	0.958050	2
0.984226	0.984226	3
1.628161	1.628161	4
2.026039	2.026039	5
2.319213	2.319213	6
2.350624	2.350624	7
2.963148	2.963148	8
3.565201	3.565201	9
3.690847	3.690847	10
3.847904	3.847904	11
3.868845	3.868845	12
4.449957	4.449957	13
4.512780	4.512780	14
5.052010	5.052010	15
5.507476	5.507476	16
5.978648	5.978648	17
5.994354	5.994354	18
6.544055	6.544055	19
7.365988	7.365988	20
7.580633	7.580633	21
7.593721	7.593721	22
7.826689	7.826689	23
8.193157	8.193157	24
9.274234	9.274234	25
9.679966	9.679966	26
9.703524	9.703524	27
10.227049	10.227049	28
11.172010	11.172010	29
11.614388	11.614388	30
12.056766	12.056766	31
12.347322	12.347322	32
12.910111	12.910111	33
13.310607	13.310607	34
14.669153	14.669153	35
15.362823	15.362823	36
15.467528	15.467528	37
16.082669	16.082669	38
17.286775	17.286775	39
17.765800	17.765800	40
17.844328	17.844328	41
18.483028	18.483028	42
19.574577	19.574577	43
19.765663	19.765663	44
19.961985	19.961985	45
19.975073	19.975073	46
20.273482	20.273482	47
20.294423	20.294423	48
20.770830	20.770830	49
20.995945	20.995945	50
21.888554	21.888554	51
22.166022	22.166022	52
22.582224	22.582224	53
22.925133	22.925133	54
23.192130	23.192130	55
23.608332	23.608332	56
24.315090	24.315090	57
24.584705	24.584705	58
24.744380	24.744380	59
24.757468	24.757468	60
25.453755	25.453755	61
26.019162	26.019162	62
26.472010	26.472010	63
26.490334	26.490334	64
26.974594	26.974594	65
26.992917	26.992917	66
27.199709	27.199709	67
27.542618	27.542618	68
