0.464964	0.464964	1
0.753562	0.753562	2
0.785629	0.785629	3
1.311519	1.311519	4
1.337172	1.337172	5
1.628977	1.628977	6
2.071495	2.071495	7
2.549285	2.549285	8
2.857123	2.857123	9
2.869950	2.869950	10
3.379807	3.379807	11
3.514486	3.514486	12
4.088476	4.088476	13
4.886931	4.886931	14
5.153083	5.153083	15
5.476955	5.476955	16
5.502608	5.502608	17
6.108664	6.108664	18
6.794887	6.794887	19
6.958426	6.958426	20
6.971253	6.971253	21
7.182891	7.182891	22
8.013413	8.013413	23
8.404624	8.404624	24
8.821488	8.821488	25
8.847142	8.847142	26
9.183840	9.183840	27
9.456405	9.456405	28
9.626357	9.626357	29
10.004742	10.004742	30
10.581938	10.581938	31
11.107828	11.107828	32
11.479800	11.479800	33
12.297495	12.297495	34
12.573267	12.573267	35
12.618160	12.618160	36
12.877898	12.877898	37
13.256283	13.256283	38
13.772553	13.772553	39
14.317683	14.317683	40
14.792267	14.792267	41
15.193098	15.193098	42
15.523383	15.523383	43
15.824808	15.824808	44
16.600816	16.600816	45
