0.000000	0.000000	4149
7.725775	7.725775	4150
14.924792	14.924792	4151
17.514683	17.514683	4152
20.016780	20.016780	4153
22.694463	22.694463	4154
24.845389	24.845389	4155
27.654762	27.654762	4156
30.727513	30.727513	4157
34.019747	34.019747	4158
36.697430	36.697430	4159
39.111735	39.111735	4160
41.789418	41.789418	4161
44.291515	44.291515	4162
47.056992	47.056992	4163
49.559089	49.559089	4164
52.368462	52.368462	4165
55.046145	55.046145	4166
58.909033	58.909033	4167
62.025680	62.025680	4168
64.747260	64.747260	4169
67.863908	67.863908	4170
70.761073	70.761073	4171
73.877721	73.877721	4172
77.082162	77.082162	4173
80.242706	80.242706	4174
82.920389	82.920389	4175
85.773658	85.773658	4176
88.539135	88.539135	4177
91.392404	91.392404	4178
94.070087	94.070087	4179
97.186735	97.186735	4180
100.610658	100.610658	4181
116.632861	116.632861	4182
119.573923	119.573923	4183
123.173432	123.173432	4184
125.895011	125.895011	4185
129.714002	129.714002	4186
132.172203	132.172203	4187
135.464437	135.464437	4188
138.142120	138.142120	4189
141.302664	141.302664	4190
144.594898	144.594898	4191
148.106614	148.106614	4192
151.003779	151.003779	4193
155.042252	155.042252	4194
157.763832	157.763832	4195
161.802305	161.802305	4196
164.611678	164.611678	4197
169.264701	169.264701	4198
171.503420	171.503420	4199
175.234618	175.234618	4200
177.648923	177.648923	4201
180.897260	180.897260	4202
183.574943	183.574943	4203
187.086659	187.086659	4204
190.510582	190.510582	4205
195.119709	195.119709	4206
197.797392	197.797392	4207
201.923658	201.923658	4208
203.898998	203.898998	4209
208.025265	208.025265	4210
210.615155	210.615155	4211
214.917007	214.917007	4212
217.814172	217.814172	4213
222.116024	222.116024	4214
224.530329	224.530329	4215
228.349320	228.349320	4216
230.719728	230.719728	4217
235.767819	235.767819	4218
238.313813	238.313813	4219
242.747354	242.747354	4220
245.161659	245.161659	4221
249.682993	249.682993	4222
252.228987	252.228987	4223
256.267460	256.267460	4224
258.901247	258.901247	4225
264.168821	264.168821	4226
267.109883	267.109883	4227
270.094841	270.094841	4228
272.904214	272.904214	4229
275.494104	275.494104	4230
277.601134	277.601134	4231
279.971542	279.971542	4232
282.385847	282.385847	4233
284.844048	284.844048	4234
287.170559	287.170559	4235
288.970314	288.970314	4236
291.296825	291.296825	4237
293.798923	293.798923	4238
296.739985	296.739985	4239
300.646769	300.646769	4240
303.148866	303.148866	4241
308.065268	308.065268	4242
318.600416	318.600416	4243
324.789815	324.789815	4244
331.813246	331.813246	4245
339.143953	339.143953	4246
346.342971	346.342971	4247
354.156538	354.156538	4248
365.789097	365.789097	4249
376.499830	376.499830	4250
387.781217	387.781217	4251
397.657918	397.657918	4252
408.105272	408.105272	4253
419.825624	419.825624	4254
430.492460	430.492460	4255
440.193575	440.193575	4256
454.723299	454.723299	4257
466.487547	466.487547	4258
473.423186	473.423186	4259
485.801984	485.801984	4260
492.035280	492.035280	4261
496.249339	496.249339	4262
501.297430	501.297430	4263
505.511489	505.511489	4264
511.174131	511.174131	4265
516.705083	516.705083	4266
522.587207	522.587207	4267
527.240231	527.240231	4268
534.790420	534.790420	4269
541.726058	541.726058	4270
549.364040	549.364040	4271
556.255782	556.255782	4272
564.376625	564.376625	4273
571.926814	571.926814	4274
580.837793	580.837793	4275
588.124603	588.124603	4276
596.552721	596.552721	4277
602.039777	602.039777	4278
608.229176	608.229176	4279
612.618821	612.618821	4280
619.422770	619.422770	4281
624.778137	624.778137	4282
631.669879	631.669879	4283
636.103420	636.103420	4284
641.722166	641.722166	4285
649.535733	649.535733	4286
656.032407	656.032407	4287
660.992706	660.992706	4288
666.523658	666.523658	4289
671.088889	671.088889	4290
675.873602	675.873602	4291
680.175454	680.175454	4292
690.315533	690.315533	4293
702.387056	702.387056	4294
706.030461	706.030461	4295
708.576455	708.576455	4296
714.151304	714.151304	4297
718.014191	718.014191	4298
723.632937	723.632937	4299
727.012963	727.012963	4300
732.982880	732.982880	4301
737.109146	737.109146	4302
741.806066	741.806066	4303
746.371296	746.371296	4304
753.614210	753.614210	4305
758.003855	758.003855	4306
763.798186	763.798186	4307
767.968348	767.968348	4308
773.938265	773.938265	4309
778.898564	778.898564	4310
784.780688	784.780688	4311
788.116818	788.116818	4312
794.481803	794.481803	4313
797.949622	797.949622	4314
803.612264	803.612264	4315
807.475151	807.475151	4316
812.874414	812.874414	4317
818.976020	818.976020	4318
825.823866	825.823866	4319
829.818443	829.818443	4320
836.402910	836.402910	4321
840.704762	840.704762	4322
847.201436	847.201436	4323
851.327702	851.327702	4324
857.912169	857.912169	4325
861.072714	861.072714	4326
866.691459	866.691459	4327
870.422657	870.422657	4328
877.007124	877.007124	4329
